ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
A279	9920	W	W	UUWV	1	Vert Limits are FL347/FL50 and FL397/FL365.  FL397/FL365 AVBL on coordination with ATC.	200408
A279	9930	W	W	UUWV	1	Vert Limits are FL347/FL50 and FL397/FL365.  FL397/FL365 AVBL on coordination with ATC.	200408
A28	280	E	W	UUWV	1	VERT LIMITS ARE FL206/FL188, FL397/FL266.	200603
A28	290	E	W	UUWV	1	VERT LIMITS ARE FL206/FL188, FL397/FL266.	200603
A299	9950	E	W	USUU	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200508
A299	9960	E	W	USUU	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200508
A299	9970	E	W	USTR	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200313
A299	30	W	W	USTR	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200313
A299	40	W	W	USUU	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200508
A299	50	W	W	USUU	1	SEGMENT USTR CRP TO USUU CRP AVAILABLE SAT, SUN, AND HOLIDAYS, OTHER TIMES BY COORDINATION WITH ATC.	200508
A3	9640	E	W	LFFF	1	DOMOD to MOTAL RNAV segment.	200508
A3	9650	E	W	LFFF	1	DOMOD to MOTAL RNAV segment.	200508
A3	350	W	W	LFFF	1	DOMOD to MOTAL RNAV segment.	200508
A3	360	W	W	LFFF	1	DOMOD to MOTAL RNAV segment.	200508
A30	10	W	W	LFFF	1	Above FL 115 on ACC instruction.	200408
A300	50	E	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200312
A300	60	E	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200312
A300	70	E	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200312
A300	80	E	W	UWUU	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200405
A300	90	E	W	USUU	1	VERT LIMITS FL216/FL59 AND FL397/FL237.  ONE WAY TRAFFIC WEST BOUND FL216/FL59.	200405
A300	100	E	W	USSS	1	VERT LIMITS FL217/FL79 AND FL397/FL236.  ONE WAY TRAFFIC WEST BOUND FL217/FL79.	200602
A300	110	E	W	USSS	1	VERT LIMITS FL217/FL79 AND FL397/FL236.  ONE WAY TRAFFIC WEST BOUND FL217/FL79.	200602
A300	9890	W	W	USSS	1	VERT LIMITS FL217/FL79 AND FL397/FL236.  ONE WAY TRAFFIC WEST BOUND FL217/FL79.	200602
A300	9900	W	W	USSS	1	VERT LIMITS FL217/FL79 AND FL397/FL236.  ONE WAY TRAFFIC WEST BOUND FL217/FL79.	200602
A300	9910	W	W	USUU	1	VERT LIMITS FL216/FL59 AND FL397/FL237.  ONE WAY TRAFFIC WEST BOUND FL216/FL59.	200405
A300	9920	W	W	UWUU	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200405
A300	9930	W	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200312
A300	9940	W	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL168.	200312
A300	9950	W	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200312
A300	9970	W	W	UUWV	1	Vert Limits FL157/FL138 and FL397/FL168.  FL157/FL 138 AVBL on coordiantion withATC.	200403
A300	9980	W	W	UUWV	1	Vert Limits FL157/FL138 and FL397/FL168.  FL157/FL 138 AVBL on coordiantion withATC.	200403
A305	20	E	W	USTR	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200403
A305	9980	W	W	USTR	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200403
A31	10	E	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	20	E	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	30	E	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	40	E	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	50	E	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	70	E	W	LECL	1	LIABLE TO LED66 ACTIVITY.	200507
A31	100	E	W	LECB	1	LIABLE TO LED26 ACTIVITY.	200507
A31	9900	W	W	LECB	1	LIABLE TO LED26 ACTIVITY.	200507
A31	9930	W	W	LECL	1	LIABLE TO LED66 ACTIVITY.	200507
A31	9950	W	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	9960	W	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	9970	W	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	9980	W	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A31	9990	W	W	LECM	1	LIABLE TO LED131 AND LED132 ACTIVITY.	200507
A33	70	E	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A33	80	E	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A33	90	E	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A33	9910	W	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A33	9920	W	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A33	9930	W	W	LECM	1	ONLY USABLE WITH PRIOR ATC CLEARANCE.	200507
A333	280	E	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	290	E	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	300	E	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	310	E	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	320	E	W	UERR	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	330	E	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	340	E	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	350	E	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	360	E	W	UELL	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	370	E	W	UELL	1	VERT LIMITS FL397/FL236 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	380	E	W	UELL	1	VERT LIMITS FL397/FL236 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	390	E	W	UHBP	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	400	E	W	UHBP	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	410	E	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	420	E	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	430	E	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB.  VERT LIMITS FL397/FL59 AND FL528/FL430.  FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9570	W	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB.  VERT LIMITS FL397/FL59 AND FL528/FL430.  FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9580	W	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9590	W	W	UHHH	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9600	W	W	UHBP	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9610	W	W	UHBP	1	Speed limited to 0.83 Mach or less for westbound flights from Khabarovsk to Bomnak NDB. VERT LIMITS FL397/FL168 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9620	W	W	UELL	1	VERT LIMITS FL397/FL236 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9630	W	W	UELL	1	VERT LIMITS FL397/FL236 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9640	W	W	UELL	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9650	W	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9660	W	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9670	W	W	UEMO	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9680	W	W	UERR	1	VERT LIMITS FL397/FL283 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9690	W	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9700	W	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9710	W	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9720	W	W	UERR	1	VERT LIMITS FL397/FL237 AND FL528/FL430. FL528/FL430 IS AVAILABLE ON AGREEMENT WITH ATC.	200513
A333	9820	W	W	ULAM	1	VERT LIMITS FL282/237 AND FL462/299. FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
A333	9830	W	W	ULAM	1	VERT LIMITS FL282/237 AND FL462/299. FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
A333	9840	W	W	ULAM	1	VERT LIMITS FL282/237 AND FL462/299. FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
A333	9850	W	W	ULAA	1	VERT LIMITS FL282/237 AND FL462/299. FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
A34	110	E	W	LFFF	1	SITET to DVL segment, FL 105 to FL 195 only in north-south direction, odd or even levels an ACC instruction. FL 55 to FL 105 in both directions.	200603
A34	120	E	W	LFFF	1	SITET to DVL segment, FL 105 to FL 195 only in north-south direction, odd or even levels an ACC instruction. FL 55 to FL 105 in both directions. Transit LFR10 guaranteed per special ACC instruction.	200603
A34	180	E	W	LFFF	1	KOVAK to AMB segment below FL 125 only on ACC instructions.	200603
A34	190	E	W	LFFF	1	KOVAK to AMB segment below FL 125 only on ACC instructions.	200603
A34	430	E	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	440	E	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	450	E	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	460	E	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	470	E	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	480	E	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	490	E	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	500	E	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9500	W	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9510	W	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9520	W	W	LECL	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9530	W	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9540	W	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9550	W	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9560	W	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9570	W	W	LECB	1	NOT AVAILABLE ABOVE FL205.	200511
A34	9810	W	W	LFFF	1	KOVAK to AMB segment below FL 125 only on ACC instructions.	200603
A34	9820	W	W	LFFF	1	KOVAK to AMB segment below FL 125 only on ACC instructions.	200603
A34	9880	W	W	LFFF	1	SITET to DVL segment, FL 105 to FL 195 only in north-south direction, odd or even levels an ACC instruction. FL 55 to FL 105 in both directions. Transit LFR10 guaranteed per special ACC instruction.	200603
A34	9890	W	W	LFFF	1	SITET to DVL segment, FL 105 to FL 195 only in north-south direction, odd or even levels an ACC instruction. FL 55 to FL 105 in both directions.	200603
A357	250	E	W	UAUU	1	VERT LIMITS FL98-FL138 FL167-FL397.	200603
A357	330	E	W	UNOO	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200603
A357	9670	W	W	UNOO	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200603
A357	9750	W	W	UAUU	1	VERT LIMITS FL98-FL138 FL167-FL397.	200603
A360	10	E	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 ABD FL495/FL348.	200602
A360	20	E	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 ABD FL495/FL348.	200602
A360	30	E	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 AND FL495/FL348.	200602
A360	9970	W	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 AND FL495/FL348.	200602
A360	9980	W	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 ABD FL495/FL348.	200602
A360	9990	W	W	UWWW	1	VERT LIMITS ARE FL197/FL148, FL256/236, FL331/FL299 AND WITH ATC COORDINATION FL226/FL207, FL282/FL266 ABD FL495/FL348.	200602
A361	9950	E	W	LFRR	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A361	9960	E	W	LFRR	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A361	9970	E	W	LFFF	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A361	30	W	W	LFFF	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A361	40	W	W	LFRR	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A361	50	W	W	LFRR	1	LGL to SAMPO is useable above FL 115 only to ACC instruction when LFR7B is active.	200405
A368	20	E	W	UWKD	1	VERT LIMITS FL197/FL148, FL226/FL207, FL256/FL236, FL282/FL266, FL331/FL299 AND FL397/FL348.  FL266/FL207, FL282/FL266, AND FL397/FL348 available by coordination with ATC.	200311
A368	30	E	W	UWWW	1	VERT LIMITS FL197/FL148, FL226/FL207, FL256/FL236, FL282/FL266, FL331/FL299 AND FL397/FL348.  FL266/FL207, FL282/FL266, AND FL397/FL348 available by coordination with ATC.	200412
A368	70	E	W	UWWW	1	VERT LIMITS FL98/FL50 AND FL397/FL217.	200403
A368	9930	W	W	UWWW	1	VERT LIMITS FL98/FL50 AND FL397/FL217.	200403
A368	9970	W	W	UWWW	1	VERT LIMITS FL197/FL148, FL226/FL207, FL256/FL236, FL282/FL266, FL331/FL299 AND FL397/FL348.  FL266/FL207, FL282/FL266, AND FL397/FL348 available by coordination with ATC.	200412
A368	9980	W	W	UWKD	1	VERT LIMITS FL197/FL148, FL226/FL207, FL256/FL236, FL282/FL266, FL331/FL299 AND FL397/FL348.  FL266/FL207, FL282/FL266, AND FL397/FL348 available by coordination with ATC.	200311
A370	10	E	W	UTNN	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200302
A370	20	E	W	UTNN	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200302
A370	40	E	W	UAOO	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200513
A370	50	E	W	UAOO	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200513
A370	9950	W	W	UAOO	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200513
A370	9960	W	W	UAOO	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200513
A370	9980	W	W	UTNN	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200302
A370	9990	W	W	UTNN	1	DO NOT OVERFLY UT(R)123 BELOW FL157.	200302
A41	10	E	W	LFAG	1	USE ONLY ON ATC INSTRUCTIONS.	200511
A41	9990	W	W	LFAG	1	USE ONLY ON ATC INSTRUCTIONS.	200511
A415	9870	E	R	OEJD	1	Restricted to FL190 btn 0300-2100Z for overflights. Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	9880	E	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	9890	E	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	9900	E	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	9910	E	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200506
A415	9920	E	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	9930	E	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	9940	E	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	60	W	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	70	W	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	80	W	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200505
A415	90	W	R	OBBB	1	Opr 1900-0300Z Sat-Thurs	200506
A415	100	W	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	110	W	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	120	W	R	OEJD	1	Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A415	130	W	R	OEJD	1	Restricted to FL190 btn 0300-2100Z for overflights. Opr 1900-0300Z Sat-Wed, Thurs,Fri and Official holidays 24H. When OED48 is active, MEA FL210.	200510
A419	130	E	R	OBBB	1	RNAV ROUTE PURDA TO KITAP NOT AVBL, ACTIVATED BY NOTAM.	200511
A419	140	E	R	OMAE	1	ACTIVATED BY NOTAM	200602
A419	9860	W	R	OMAE	1	ACTIVATED BY NOTAM	200602
A419	9870	W	R	OBBB	1	RNAV ROUTE PURDA TO KITAP NOT AVBL, ACTIVATED BY NOTAM.	200511
A43	10	E	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200601
A43	20	E	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200406
A43	30	E	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200406
A43	9970	W	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200406
A43	9980	W	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200406
A43	9990	W	W	LPPC	1	Above FL195 only for RNAV approved aircraft.	200601
A44	9870	E	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A44	9880	E	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A44	9890	E	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A44	9900	E	W	LECS	1	LIABLE TO LED123 ACTIVITY.	200310
A44	100	W	W	LECS	1	LIABLE TO LED123 ACTIVITY.	200310
A44	110	W	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A44	120	W	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A44	130	W	W	LPPC	1	CDR 1 FL195/FL105, Segment Gaios/Rosal Alternate route on ATC instructions.	200406
A45	30	E	W	UIII	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200602
A45	40	E	W	UIUU	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200603
A45	50	E	W	UIUU	1	VERT LIMITS FL128/FL89 AND FL397/FL158.	200603
A45	60	E	W	UIUU	1	VERT LIMITS FL128/FL89 AND FL397/FL158.	200603
A45	70	E	W	UIUU	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200602
A45	9930	W	W	UIUU	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200602
A45	9940	W	W	UIUU	1	VERT LIMITS FL128/FL89 AND FL397/FL158.	200603
A45	9950	W	W	UIUU	1	VERT LIMITS FL128/FL89 AND FL397/FL158.	200603
A45	9960	W	W	UIUU	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200603
A45	9970	W	W	UIII	1	VERT LIMITS ARE FL397/FL157 AND FL128/FL89.	200602
A457	90	E	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	100	E	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	110	E	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	120	E	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	9880	W	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	9890	W	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	9900	W	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A457	9910	W	W	WMFC	1	MAY TO OCT, 1-WAY SOUTHBOUND. NOV TO APR, 1-WAY NORTHBOUND.	200503
A464	210	E	W	WMFC	1	MAY TO OCT, 1-WAY NORTHBOUND. NOV TO APR, 1-WAY SOUTHBOUND.	200508
A464	220	E	W	WMFC	1	MAY TO OCT, 1-WAY NORTHBOUND. NOV TO APR, 1-WAY SOUTHBOUND.	200502
A464	9780	W	W	WMFC	1	MAY TO OCT, 1-WAY NORTHBOUND. NOV TO APR, 1-WAY SOUTHBOUND.	200502
A464	9790	W	W	WMFC	1	MAY TO OCT, 1-WAY NORTHBOUND. NOV TO APR, 1-WAY SOUTHBOUND.	200508
A466	50	E	W	UTTT	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200212
A466	60	E	W	UTSD	1	DO NOT OVERFLY UR(R)126 BELOW FL157.	200212
A466	9940	W	W	UTSD	1	DO NOT OVERFLY UR(R)126 BELOW FL157.	200212
A466	9950	W	W	UTTT	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200212
A475	10	E	W	LFFF	1	Useable only on ACC instructions.	200405
A475	20	E	W	LFFF	1	Useable only on ACC instructions.	200405
A477	10	E	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	20	E	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	30	E	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	40	E	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	50	E	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	9950	W	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	9960	W	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	9970	W	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	9980	W	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A477	9990	W	W	UTTT	1	DO NOT OVERFLY UT(R)122 BELOW FL157.	200513
A48	50	E	W	LDZO	1	Between Bevis CRP and Craye CRP ATS services are temporarily provided by Brindisi ACC/FIC and segment not available at levels and during activation periods of LION area (see NOTAM and/or PAM area/CLASKO corridor as published and activated b	200509
